YEAR,MO,DY,HR,irr
2017,8,29,22,0
2017,8,29,23,0
2017,8,30,0,0
2017,8,30,1,0
2017,8,30,2,0
2017,8,30,3,0
2017,8,30,4,0
2017,8,30,5,1.45
2017,8,30,6,10.45
2017,8,30,7,23.8
2017,8,30,8,37.34
2017,8,30,9,47.58
2017,8,30,10,52.59
2017,8,30,11,55.79
2017,8,30,12,54.95
2017,8,30,13,48.99
2017,8,30,14,39.44
2017,8,30,15,26.8
2017,8,30,16,12.93
2017,8,30,17,2.34
2017,8,30,18,0
2017,8,30,19,0
2017,8,30,20,0
2017,8,30,21,0
2017,8,30,22,0
2017,8,30,23,0
2017,8,31,0,0
2017,8,31,1,0
2017,8,31,2,0
2017,8,31,3,0
2017,8,31,4,0
2017,8,31,5,1.46
2017,8,31,6,10.81
2017,8,31,7,24.77
2017,8,31,8,38.62
2017,8,31,9,49.99
2017,8,31,10,56.79
2017,8,31,11,58.09
2017,8,31,12,55.67
2017,8,31,13,48.88
2017,8,31,14,38.04
2017,8,31,15,24.77
2017,8,31,16,11.38
2017,8,31,17,0.01
2017,8,31,18,0
2017,8,31,19,0
2017,8,31,20,0
2017,8,31,21,0
2017,8,31,22,0
2017,8,31,23,0
2017,9,1,0,0
2017,9,1,1,0
2017,9,1,2,0
2017,9,1,3,0
2017,9,1,4,0
2017,9,1,5,1.22
2017,9,1,6,9.16
2017,9,1,7,21.15
2017,9,1,8,34.16
2017,9,1,9,45.36
2017,9,1,10,50.96
2017,9,1,11,52
2017,9,1,12,49.73
2017,9,1,13,44.67
2017,9,1,14,35.12
2017,9,1,15,23.02
2017,9,1,16,10.48
2017,9,1,17,1.88
2017,9,1,18,0
2017,9,1,19,0
2017,9,1,20,0
2017,9,1,21,0
2017,9,1,22,0
2017,9,1,23,0
2017,9,2,0,0
2017,9,2,1,0
2017,9,2,2,0
2017,9,2,3,0
2017,9,2,4,0
2017,9,2,5,1.15
2017,9,2,6,8.7
2017,9,2,7,19.03
2017,9,2,8,31.59
2017,9,2,9,44.11
2017,9,2,10,51.25
2017,9,2,11,52.28
2017,9,2,12,48.25
2017,9,2,13,41.16
2017,9,2,14,31.12
2017,9,2,15,20.2
2017,9,2,16,9.55
2017,9,2,17,1.66
2017,9,2,18,0
2017,9,2,19,0
2017,9,2,20,0
2017,9,2,21,0
2017,9,2,22,0
2017,9,2,23,0
2017,9,3,0,0
2017,9,3,1,0
2017,9,3,2,0
2017,9,3,3,0
2017,9,3,4,0
2017,9,3,5,1.16
2017,9,3,6,8.66
2017,9,3,7,20.2
2017,9,3,8,32.28
2017,9,3,9,41.88
2017,9,3,10,49.66
2017,9,3,11,50.93
2017,9,3,12,47.34
2017,9,3,13,40.77
2017,9,3,14,30.09
2017,9,3,15,18.92
2017,9,3,16,8.62
2017,9,3,17,1.41
2017,9,3,18,0
2017,9,3,19,0
2017,9,3,20,0
2017,9,3,21,0
2017,9,3,22,0
2017,9,3,23,0
2017,9,4,0,0
2017,9,4,1,0
2017,9,4,2,0
2017,9,4,3,0
2017,9,4,4,0
2017,9,4,5,0.97
2017,9,4,6,7.84
2017,9,4,7,17.9
2017,9,4,8,28.36
2017,9,4,9,39.38
2017,9,4,10,46.56
2017,9,4,11,53.55
2017,9,4,12,49.26
2017,9,4,13,41.72
2017,9,4,14,32.61
2017,9,4,15,21.68
2017,9,4,16,9.89
2017,9,4,17,1.53
2017,9,4,18,0
2017,9,4,19,0
2017,9,4,20,0
2017,9,4,21,0
2017,9,4,22,0
2017,9,4,23,0
2017,9,5,0,0
2017,9,5,1,0
2017,9,5,2,0
2017,9,5,3,0
2017,9,5,4,0
2017,9,5,5,1.12
2017,9,5,6,8.63
2017,9,5,7,20.08
2017,9,5,8,33.59
2017,9,5,9,43.59
2017,9,5,10,48.77
2017,9,5,11,47.53
2017,9,5,12,40.48
2017,9,5,13,35.56
2017,9,5,14,28.71
2017,9,5,15,19.13
2017,9,5,16,8.08
2017,9,5,17,1.23
2017,9,5,18,0
2017,9,5,19,0
2017,9,5,20,0
2017,9,5,21,0
2017,9,5,22,0
2017,9,5,23,0
2017,9,6,0,0
2017,9,6,1,0
2017,9,6,2,0
2017,9,6,3,0
2017,9,6,4,0
2017,9,6,5,1.04
2017,9,6,6,8.02
2017,9,6,7,17.39
2017,9,6,8,29.59
2017,9,6,9,41.8
2017,9,6,10,45.05
2017,9,6,11,48.07
2017,9,6,12,47.04
2017,9,6,13,42.11
2017,9,6,14,32.07
2017,9,6,15,20.28
2017,9,6,16,9.34
2017,9,6,17,1.32
2017,9,6,18,0
2017,9,6,19,0
2017,9,6,20,0
2017,9,6,21,0
2017,9,6,22,0
2017,9,6,23,0
2017,9,7,0,0
2017,9,7,1,0
2017,9,7,2,0
2017,9,7,3,0
2017,9,7,4,0
2017,9,7,5,1.12
2017,9,7,6,9.48
2017,9,7,7,22.43
2017,9,7,8,35.84
2017,9,7,9,46.95
2017,9,7,10,54.22
2017,9,7,11,57.53
2017,9,7,12,55.38
2017,9,7,13,48.23
2017,9,7,14,37.77
2017,9,7,15,24.15
2017,9,7,16,10.48
2017,9,7,17,1.41
2017,9,7,18,0
2017,9,7,19,0
2017,9,7,20,0
2017,9,7,21,0
2017,9,7,22,0
2017,9,7,23,0
2017,9,8,0,0
2017,9,8,1,0
2017,9,8,2,0
2017,9,8,3,0
2017,9,8,4,0
2017,9,8,5,1.15
2017,9,8,6,9.95
2017,9,8,7,23.47
2017,9,8,8,36.95
2017,9,8,9,48.05
2017,9,8,10,53.98
2017,9,8,11,55.49
2017,9,8,12,54.18
2017,9,8,13,47.92
2017,9,8,14,36.55
2017,9,8,15,23.17
2017,9,8,16,9.98
2017,9,8,17,1.29
2017,9,8,18,0
2017,9,8,19,0
2017,9,8,20,0
2017,9,8,21,0
2017,9,8,22,0
2017,9,8,23,0
2017,9,9,0,0
2017,9,9,1,0
2017,9,9,2,0
2017,9,9,3,0
2017,9,9,4,0
2017,9,9,5,1.12
2017,9,9,6,9.79
2017,9,9,7,23.24
2017,9,9,8,36.75
2017,9,9,9,47.79
2017,9,9,10,54.71
2017,9,9,11,56.72
2017,9,9,12,54.16
2017,9,9,13,47.6
2017,9,9,14,36.91
2017,9,9,15,23.54
2017,9,9,16,10.09
2017,9,9,17,1.23
2017,9,9,18,0
2017,9,9,19,0
2017,9,9,20,0
2017,9,9,21,0
2017,9,9,22,0
2017,9,9,23,0
2017,9,10,0,0
2017,9,10,1,0
2017,9,10,2,0
2017,9,10,3,0
2017,9,10,4,0
2017,9,10,5,1.03
2017,9,10,6,9.01
2017,9,10,7,21.42
2017,9,10,8,34.48
2017,9,10,9,45.16
2017,9,10,10,52.14
2017,9,10,11,54.59
2017,9,10,12,52.17
2017,9,10,13,45.39
2017,9,10,14,34.64
2017,9,10,15,21.62
2017,9,10,16,9.16
2017,9,10,17,1.09
2017,9,10,18,0
2017,9,10,19,0
2017,9,10,20,0
2017,9,10,21,0
2017,9,10,22,0
2017,9,10,23,0
2017,9,11,0,0
2017,9,11,1,0
2017,9,11,2,0
2017,9,11,3,0
2017,9,11,4,0
2017,9,11,5,1
2017,9,11,6,8.95
2017,9,11,7,21.37
2017,9,11,8,34.14
2017,9,11,9,44.65
2017,9,11,10,49
2017,9,11,11,49.63
2017,9,11,12,48.2
2017,9,11,13,43.3
2017,9,11,14,32.94
2017,9,11,15,20.44
2017,9,11,16,8.68
2017,9,11,17,0.99
2017,9,11,18,0
2017,9,11,19,0
2017,9,11,20,0
2017,9,11,21,0
2017,9,11,22,0
2017,9,11,23,0
2017,9,12,0,0
2017,9,12,1,0
2017,9,12,2,0
2017,9,12,3,0
2017,9,12,4,0
2017,9,12,5,0.99
2017,9,12,6,9.15
2017,9,12,7,22
2017,9,12,8,35.09
2017,9,12,9,45.69
2017,9,12,10,52.45
2017,9,12,11,54.73
2017,9,12,12,52.18
2017,9,12,13,45.06
2017,9,12,14,34.16
2017,9,12,15,21.03
2017,9,12,16,8.65
2017,9,12,17,0.93
2017,9,12,18,0
2017,9,12,19,0
2017,9,12,20,0
2017,9,12,21,0
2017,9,12,22,0
2017,9,12,23,0
2017,9,13,0,0
2017,9,13,1,0
2017,9,13,2,0
2017,9,13,3,0
2017,9,13,4,0
2017,9,13,5,0.84
2017,9,13,6,7.93
2017,9,13,7,18.66
2017,9,13,8,30.77
2017,9,13,9,39.68
2017,9,13,10,43.58
2017,9,13,11,45.78
2017,9,13,12,42.8
2017,9,13,13,34.17
2017,9,13,14,24.62
2017,9,13,15,15.41
2017,9,13,16,6.51
2017,9,13,17,0.81
2017,9,13,18,0
2017,9,13,19,0
2017,9,13,20,0
2017,9,13,21,0
2017,9,13,22,0
2017,9,13,23,0
2017,9,14,0,0
2017,9,14,1,0
2017,9,14,2,0
2017,9,14,3,0
2017,9,14,4,0
2017,9,14,5,0.87
2017,9,14,6,8.38
2017,9,14,7,19.92
2017,9,14,8,32.62
2017,9,14,9,43.87
2017,9,14,10,50.68
2017,9,14,11,53.37
2017,9,14,12,50.63
2017,9,14,13,43.44
2017,9,14,14,32.72
2017,9,14,15,19.89
2017,9,14,16,8.08
2017,9,14,17,0.79
2017,9,14,18,0
2017,9,14,19,0
2017,9,14,20,0
2017,9,14,21,0
2017,9,14,22,0
2017,9,14,23,0
2017,9,15,0,0
2017,9,15,1,0
2017,9,15,2,0
2017,9,15,3,0
2017,9,15,4,0
2017,9,15,5,0.79
2017,9,15,6,7.51
2017,9,15,7,17.68
2017,9,15,8,31.84
2017,9,15,9,43.55
2017,9,15,10,50.54
2017,9,15,11,54.57
2017,9,15,12,52.12
2017,9,15,13,45.01
2017,9,15,14,34.11
2017,9,15,15,20.91
2017,9,15,16,8.41
2017,9,15,17,0.77
2017,9,15,18,0
2017,9,15,19,0
2017,9,15,20,0
2017,9,15,21,0
2017,9,15,22,0
2017,9,15,23,0
2017,9,16,0,0
2017,9,16,1,0
2017,9,16,2,0
2017,9,16,3,0
2017,9,16,4,0
2017,9,16,5,0.82
2017,9,16,6,7.3
2017,9,16,7,17.11
2017,9,16,8,28.91
2017,9,16,9,42
2017,9,16,10,51.31
2017,9,16,11,53.05
2017,9,16,12,50.48
2017,9,16,13,43.35
2017,9,16,14,32.6
2017,9,16,15,19.73
2017,9,16,16,7.84
2017,9,16,17,0.68
2017,9,16,18,0
2017,9,16,19,0
2017,9,16,20,0
2017,9,16,21,0
2017,9,16,22,0
2017,9,16,23,0
2017,9,17,0,0
2017,9,17,1,0
2017,9,17,2,0
2017,9,17,3,0
2017,9,17,4,0
2017,9,17,5,0.68
2017,9,17,6,6.2
2017,9,17,7,16.48
2017,9,17,8,30.02
2017,9,17,9,41.32
2017,9,17,10,45.38
2017,9,17,11,51.53
2017,9,17,12,50.01
2017,9,17,13,42.7
2017,9,17,14,32.08
2017,9,17,15,19.95
2017,9,17,16,7.91
2017,9,17,17,0.66
2017,9,17,18,0
2017,9,17,19,0
2017,9,17,20,0
2017,9,17,21,0
2017,9,17,22,0
2017,9,17,23,0
2017,9,18,0,0
2017,9,18,1,0
2017,9,18,2,0
2017,9,18,3,0
2017,9,18,4,0
2017,9,18,5,0.8
2017,9,18,6,6.16
2017,9,18,7,14.48
2017,9,18,8,29.95
2017,9,18,9,42.04
2017,9,18,10,45.71
2017,9,18,11,45.13
2017,9,18,12,42.84
2017,9,18,13,36.88
2017,9,18,14,26.27
2017,9,18,15,15.98
2017,9,18,16,6.1
2017,9,18,17,0.48
2017,9,18,18,0
2017,9,18,19,0
2017,9,18,20,0
2017,9,18,21,0
2017,9,18,22,0
2017,9,18,23,0
2017,9,19,0,0
2017,9,19,1,0
2017,9,19,2,0
2017,9,19,3,0
2017,9,19,4,0
2017,9,19,5,0.78
2017,9,19,6,5.41
2017,9,19,7,14.16
2017,9,19,8,24.73
2017,9,19,9,36.74
2017,9,19,10,43.86
2017,9,19,11,45.45
2017,9,19,12,44.4
2017,9,19,13,35.69
2017,9,19,14,27.17
2017,9,19,15,16.84
2017,9,19,16,6.29
2017,9,19,17,0.34
2017,9,19,18,0
2017,9,19,19,0
2017,9,19,20,0
2017,9,19,21,0
2017,9,19,22,0
2017,9,19,23,0
2017,9,20,0,0
2017,9,20,1,0
2017,9,20,2,0
2017,9,20,3,0
2017,9,20,4,0
2017,9,20,5,0.73
2017,9,20,6,6.45
2017,9,20,7,16.89
2017,9,20,8,30.54
2017,9,20,9,40.05
2017,9,20,10,49.27
2017,9,20,11,49.58
2017,9,20,12,46.73
2017,9,20,13,42.66
2017,9,20,14,32.08
2017,9,20,15,18.97
2017,9,20,16,7.23
2017,9,20,17,0.41
2017,9,20,18,0
2017,9,20,19,0
2017,9,20,20,0
2017,9,20,21,0
2017,9,20,22,0
2017,9,20,23,0
2017,9,21,0,0
2017,9,21,1,0
2017,9,21,2,0
2017,9,21,3,0
2017,9,21,4,0
2017,9,21,5,0.59
2017,9,21,6,5.47
2017,9,21,7,14.09
2017,9,21,8,25.12
2017,9,21,9,36.98
2017,9,21,10,39.82
2017,9,21,11,44.9
2017,9,21,12,42.54
2017,9,21,13,33.09
2017,9,21,14,28.69
2017,9,21,15,16.52
2017,9,21,16,5.69
2017,9,21,17,0.34
2017,9,21,18,0
2017,9,21,19,0
2017,9,21,20,0
2017,9,21,21,0
2017,9,21,22,0
2017,9,21,23,0
2017,9,22,0,0
2017,9,22,1,0
2017,9,22,2,0
2017,9,22,3,0
2017,9,22,4,0
2017,9,22,5,0.69
2017,9,22,6,6.81
2017,9,22,7,16.81
2017,9,22,8,27.84
2017,9,22,9,35.17
2017,9,22,10,46.34
2017,9,22,11,47.29
2017,9,22,12,45.88
2017,9,22,13,38.41
2017,9,22,14,27.91
2017,9,22,15,16.85
2017,9,22,16,6.35
2017,9,22,17,0.41
2017,9,22,18,0
2017,9,22,19,0
2017,9,22,20,0
2017,9,22,21,0
2017,9,22,22,0
2017,9,22,23,0
2017,9,23,0,0
2017,9,23,1,0
2017,9,23,2,0
2017,9,23,3,0
2017,9,23,4,0
2017,9,23,5,0.66
2017,9,23,6,5.96
2017,9,23,7,15.06
2017,9,23,8,24.73
2017,9,23,9,37.84
2017,9,23,10,42.26
2017,9,23,11,45.5
2017,9,23,12,43.06
2017,9,23,13,34.8
2017,9,23,14,26.59
2017,9,23,15,15.89
2017,9,23,16,6.19
2017,9,23,17,0.36
2017,9,23,18,0
2017,9,23,19,0
2017,9,23,20,0
2017,9,23,21,0
2017,9,23,22,0
2017,9,23,23,0
2017,9,24,0,0
2017,9,24,1,0
2017,9,24,2,0
2017,9,24,3,0
2017,9,24,4,0
2017,9,24,5,0.62
2017,9,24,6,4.88
2017,9,24,7,13.02
2017,9,24,8,25.01
2017,9,24,9,34.29
2017,9,24,10,43.95
2017,9,24,11,46.55
2017,9,24,12,45.84
2017,9,24,13,38.22
2017,9,24,14,25.42
2017,9,24,15,15.18
2017,9,24,16,5.55
2017,9,24,17,0.32
2017,9,24,18,0
2017,9,24,19,0
2017,9,24,20,0
2017,9,24,21,0
2017,9,24,22,0
2017,9,24,23,0
2017,9,25,0,0
2017,9,25,1,0
2017,9,25,2,0
2017,9,25,3,0
2017,9,25,4,0
2017,9,25,5,0.53
2017,9,25,6,4.48
2017,9,25,7,13.33
2017,9,25,8,22.01
2017,9,25,9,32.79
2017,9,25,10,34.91
2017,9,25,11,35.09
2017,9,25,12,30.84
2017,9,25,13,28.48
2017,9,25,14,18.41
2017,9,25,15,10.45
2017,9,25,16,3.34
2017,9,25,17,0.2
2017,9,25,18,0
2017,9,25,19,0
2017,9,25,20,0
2017,9,25,21,0
2017,9,25,22,0
2017,9,25,23,0
2017,9,26,0,0
2017,9,26,1,0
2017,9,26,2,0
2017,9,26,3,0
2017,9,26,4,0
2017,9,26,5,0.36
2017,9,26,6,3.72
2017,9,26,7,9.12
2017,9,26,8,15.09
2017,9,26,9,16.81
2017,9,26,10,17.82
2017,9,26,11,16.19
2017,9,26,12,17.44
2017,9,26,13,8.66
2017,9,26,14,4.15
2017,9,26,15,2.28
2017,9,26,16,2.01
2017,9,26,17,0.05
2017,9,26,18,0
2017,9,26,19,0
2017,9,26,20,0
2017,9,26,21,0
2017,9,26,22,0
2017,9,26,23,0
2017,9,27,0,0
2017,9,27,1,0
2017,9,27,2,0
2017,9,27,3,0
2017,9,27,4,0
2017,9,27,5,0.29
2017,9,27,6,2.34
2017,9,27,7,7.15
2017,9,27,8,13.25
2017,9,27,9,25.45
2017,9,27,10,23.36
2017,9,27,11,21.41
2017,9,27,12,17.77
2017,9,27,13,11.86
2017,9,27,14,8.47
2017,9,27,15,3.21
2017,9,27,16,2.22
2017,9,27,17,0.14
2017,9,27,18,0
2017,9,27,19,0
2017,9,27,20,0
2017,9,27,21,0
2017,9,27,22,0
2017,9,27,23,0
2017,9,28,0,0
2017,9,28,1,0
2017,9,28,2,0
2017,9,28,3,0
2017,9,28,4,0
2017,9,28,5,0.29
2017,9,28,6,2.35
2017,9,28,7,4.85
2017,9,28,8,12.41
2017,9,28,9,19.84
2017,9,28,10,21.66
2017,9,28,11,21.92
2017,9,28,12,17.84
2017,9,28,13,16.62
2017,9,28,14,14.12
2017,9,28,15,7.81
2017,9,28,16,2.88
2017,9,28,17,0.11
2017,9,28,18,0
2017,9,28,19,0
2017,9,28,20,0
2017,9,28,21,0
2017,9,28,22,0
2017,9,28,23,0
2017,9,29,0,0
2017,9,29,1,0
2017,9,29,2,0
2017,9,29,3,0
2017,9,29,4,0
2017,9,29,5,0.25
2017,9,29,6,2.43
2017,9,29,7,6.05
2017,9,29,8,10.4
2017,9,29,9,15.41
2017,9,29,10,20.6
2017,9,29,11,21.22
2017,9,29,12,21.05
2017,9,29,13,18.05
2017,9,29,14,15.76
2017,9,29,15,8.73
2017,9,29,16,3.36
2017,9,29,17,0
2017,9,29,18,0
2017,9,29,19,0
2017,9,29,20,0
2017,9,29,21,0
2017,9,29,22,0
2017,9,29,23,0
2017,9,30,0,0
2017,9,30,1,0
2017,9,30,2,0
2017,9,30,3,0
2017,9,30,4,0
2017,9,30,5,0.51
2017,9,30,6,6.89
2017,9,30,7,17.89
2017,9,30,8,31.18
2017,9,30,9,42.09
2017,9,30,10,49.31
2017,9,30,11,50.42
2017,9,30,12,47.88
2017,9,30,13,40.51
2017,9,30,14,29.49
2017,9,30,15,16.48
2017,9,30,16,5.12
2017,9,30,17,0.16
2017,9,30,18,0
2017,9,30,19,0
2017,9,30,20,0
2017,9,30,21,0
2017,9,30,22,0
2017,9,30,23,0
2017,10,1,0,0
2017,10,1,1,0
2017,10,1,2,0
2017,10,1,3,0
2017,10,1,4,0
2017,10,1,5,0.48
2017,10,1,6,7.05
2017,10,1,7,18.38
2017,10,1,8,30.77
2017,10,1,9,41.02
2017,10,1,10,47.41
2017,10,1,11,51.92
2017,10,1,12,48.84
2017,10,1,13,40.29
2017,10,1,14,27.66
2017,10,1,15,16.28
2017,10,1,16,5.46
2017,10,1,17,0
2017,10,1,18,0
2017,10,1,19,0
2017,10,1,20,0
2017,10,1,21,0
2017,10,1,22,0
2017,10,1,23,0
2017,10,2,0,0
2017,10,2,1,0
2017,10,2,2,0
2017,10,2,3,0
2017,10,2,4,0
2017,10,2,5,0.47
2017,10,2,6,5.96
2017,10,2,7,15.07
2017,10,2,8,25.37
2017,10,2,9,32.94
2017,10,2,10,44.91
2017,10,2,11,45.99
2017,10,2,12,42.29
2017,10,2,13,31.79
2017,10,2,14,25.61
2017,10,2,15,14.42
2017,10,2,16,4.93
2017,10,2,17,0
2017,10,2,18,0
2017,10,2,19,0
2017,10,2,20,0
2017,10,2,21,0
2017,10,2,22,0
2017,10,2,23,0
2017,10,3,0,0
2017,10,3,1,0
2017,10,3,2,0
2017,10,3,3,0
2017,10,3,4,0
2017,10,3,5,0.45
2017,10,3,6,4.21
2017,10,3,7,11.52
2017,10,3,8,18.94
2017,10,3,9,26.52
2017,10,3,10,32.12
2017,10,3,11,36.54
2017,10,3,12,33.13
2017,10,3,13,28.05
2017,10,3,14,21.98
2017,10,3,15,11.75
2017,10,3,16,4.11
2017,10,3,17,0
2017,10,3,18,0
2017,10,3,19,0
2017,10,3,20,0
2017,10,3,21,0
2017,10,3,22,0
2017,10,3,23,0
2017,10,4,0,0
2017,10,4,1,0
2017,10,4,2,0
2017,10,4,3,0
2017,10,4,4,0
2017,10,4,5,0.4
2017,10,4,6,2.91
2017,10,4,7,9.35
2017,10,4,8,17.84
2017,10,4,9,27.92
2017,10,4,10,37.3
2017,10,4,11,38.57
2017,10,4,12,32.7
2017,10,4,13,28.22
2017,10,4,14,20.15
2017,10,4,15,12.76
2017,10,4,16,4.23
2017,10,4,17,0
2017,10,4,18,0
2017,10,4,19,0
2017,10,4,20,0
2017,10,4,21,0
2017,10,4,22,0
2017,10,4,23,0
2017,10,5,0,0
2017,10,5,1,0
2017,10,5,2,0
2017,10,5,3,0
2017,10,5,4,0
2017,10,5,5,0.4
2017,10,5,6,5.74
2017,10,5,7,15.63
2017,10,5,8,26.3
2017,10,5,9,34.41
2017,10,5,10,42.05
2017,10,5,11,44.46
2017,10,5,12,41.18
2017,10,5,13,31.89
2017,10,5,14,25.05
2017,10,5,15,14.12
2017,10,5,16,4.3
2017,10,5,17,0
2017,10,5,18,0
2017,10,5,19,0
2017,10,5,20,0
2017,10,5,21,0
2017,10,5,22,0
2017,10,5,23,0
2017,10,6,0,0
2017,10,6,1,0
2017,10,6,2,0
2017,10,6,3,0
2017,10,6,4,0
2017,10,6,5,0.4
2017,10,6,6,6.72
2017,10,6,7,18.18
2017,10,6,8,29.02
2017,10,6,9,38.28
2017,10,6,10,42.98
2017,10,6,11,45.27
2017,10,6,12,37.62
2017,10,6,13,36.24
2017,10,6,14,26.48
2017,10,6,15,14.68
2017,10,6,16,4.34
2017,10,6,17,0
2017,10,6,18,0
2017,10,6,19,0
2017,10,6,20,0
2017,10,6,21,0
2017,10,6,22,0
2017,10,6,23,0
2017,10,7,0,0
2017,10,7,1,0
2017,10,7,2,0
2017,10,7,3,0
2017,10,7,4,0
2017,10,7,5,0.36
2017,10,7,6,5.41
2017,10,7,7,17.32
2017,10,7,8,30.12
2017,10,7,9,39.09
2017,10,7,10,46.23
2017,10,7,11,36.13
2017,10,7,12,32.89
2017,10,7,13,23.59
2017,10,7,14,15.82
2017,10,7,15,8.57
2017,10,7,16,2.99
2017,10,7,17,0
2017,10,7,18,0
2017,10,7,19,0
2017,10,7,20,0
2017,10,7,21,0
2017,10,7,22,0
2017,10,7,23,0
2017,10,8,0,0
2017,10,8,1,0
2017,10,8,2,0
2017,10,8,3,0
2017,10,8,4,0
2017,10,8,5,0.36
2017,10,8,6,6.48
2017,10,8,7,17.52
2017,10,8,8,29.08
2017,10,8,9,39
2017,10,8,10,44.48
2017,10,8,11,49.53
2017,10,8,12,46.62
2017,10,8,13,39.91
2017,10,8,14,28.74
2017,10,8,15,15.23
2017,10,8,16,4.16
2017,10,8,17,0
2017,10,8,18,0
2017,10,8,19,0
2017,10,8,20,0
2017,10,8,21,0
2017,10,8,22,0
2017,10,8,23,0
2017,10,9,0,0
2017,10,9,1,0
2017,10,9,2,0
2017,10,9,3,0
2017,10,9,4,0
2017,10,9,5,0.34
2017,10,9,6,5.72
2017,10,9,7,17.63
2017,10,9,8,29.94
2017,10,9,9,39.81
2017,10,9,10,46.67
2017,10,9,11,49.95
2017,10,9,12,46.75
2017,10,9,13,39.16
2017,10,9,14,27.72
2017,10,9,15,14.6
2017,10,9,16,3.87
2017,10,9,17,0
2017,10,9,18,0
2017,10,9,19,0
2017,10,9,20,0
2017,10,9,21,0
2017,10,9,22,0
2017,10,9,23,0
2017,10,10,0,0
2017,10,10,1,0
2017,10,10,2,0
2017,10,10,3,0
2017,10,10,4,0
2017,10,10,5,0.25
2017,10,10,6,3.64
2017,10,10,7,10.98
2017,10,10,8,19.83
2017,10,10,9,26.39
2017,10,10,10,31.34
2017,10,10,11,32.56
2017,10,10,12,29.88
2017,10,10,13,28.07
2017,10,10,14,19.59
2017,10,10,15,10.38
2017,10,10,16,3.02
2017,10,10,17,0
2017,10,10,18,0
2017,10,10,19,0
2017,10,10,20,0
2017,10,10,21,0
2017,10,10,22,0
2017,10,10,23,0
2017,10,11,0,0
2017,10,11,1,0
2017,10,11,2,0
2017,10,11,3,0
2017,10,11,4,0
2017,10,11,5,0.25
2017,10,11,6,4.8
2017,10,11,7,13.46
2017,10,11,8,23.91
2017,10,11,9,34.02
2017,10,11,10,37.85
2017,10,11,11,38.66
2017,10,11,12,37.45
2017,10,11,13,30.67
2017,10,11,14,21.38
2017,10,11,15,10.84
2017,10,11,16,3.46
2017,10,11,17,0
2017,10,11,18,0
2017,10,11,19,0
2017,10,11,20,0
2017,10,11,21,0
2017,10,11,22,0
2017,10,11,23,0
2017,10,12,0,0
2017,10,12,1,0
2017,10,12,2,0
2017,10,12,3,0
2017,10,12,4,0
2017,10,12,5,0.27
2017,10,12,6,5.82
2017,10,12,7,16.4
2017,10,12,8,28.57
2017,10,12,9,39.34
2017,10,12,10,45.68
2017,10,12,11,47.08
2017,10,12,12,44.66
2017,10,12,13,30.55
2017,10,12,14,22.52
2017,10,12,15,12.41
2017,10,12,16,3.17
2017,10,12,17,0
2017,10,12,18,0
2017,10,12,19,0
2017,10,12,20,0
2017,10,12,21,0
2017,10,12,22,0
2017,10,12,23,0
2017,10,13,0,0
2017,10,13,1,0
2017,10,13,2,0
2017,10,13,3,0
2017,10,13,4,0
2017,10,13,5,0.26
2017,10,13,6,5.06
2017,10,13,7,13.77
2017,10,13,8,24.68
2017,10,13,9,37.25
2017,10,13,10,45.45
2017,10,13,11,46.52
2017,10,13,12,42.93
2017,10,13,13,35.59
2017,10,13,14,24.98
2017,10,13,15,12.86
2017,10,13,16,3.13
2017,10,13,17,0
2017,10,13,18,0
2017,10,13,19,0
2017,10,13,20,0
2017,10,13,21,0
2017,10,13,22,0
2017,10,13,23,0
2017,10,14,0,0
2017,10,14,1,0
2017,10,14,2,0
2017,10,14,3,0
2017,10,14,4,0
2017,10,14,5,0.26
2017,10,14,6,4.76
2017,10,14,7,12.88
2017,10,14,8,23.52
2017,10,14,9,35.84
2017,10,14,10,40.79
2017,10,14,11,42.06
2017,10,14,12,40.73
2017,10,14,13,32.94
2017,10,14,14,23.39
2017,10,14,15,11.91
2017,10,14,16,2.9
2017,10,14,17,0
2017,10,14,18,0
2017,10,14,19,0
2017,10,14,20,0
2017,10,14,21,0
2017,10,14,22,0
2017,10,14,23,0
2017,10,15,0,0
2017,10,15,1,0
2017,10,15,2,0
2017,10,15,3,0
2017,10,15,4,0
2017,10,15,5,0.2
2017,10,15,6,2.8
2017,10,15,7,8.45
2017,10,15,8,13.32
2017,10,15,9,20.84
2017,10,15,10,32.06
2017,10,15,11,37.53
2017,10,15,12,36.36
2017,10,15,13,35.23
2017,10,15,14,25.09
2017,10,15,15,12.7
2017,10,15,16,2.7
2017,10,15,17,0
2017,10,15,18,0
2017,10,15,19,0
2017,10,15,20,0
2017,10,15,21,0
2017,10,15,22,0
2017,10,15,23,0
2017,10,16,0,0
2017,10,16,1,0
2017,10,16,2,0
2017,10,16,3,0
2017,10,16,4,0
2017,10,16,5,0.23
2017,10,16,6,6.1
2017,10,16,7,18.21
2017,10,16,8,31.04
2017,10,16,9,41.2
2017,10,16,10,47.42
2017,10,16,11,48.96
2017,10,16,12,45.8
2017,10,16,13,38.16
2017,10,16,14,23.87
2017,10,16,15,13.21
2017,10,16,16,1.02
2017,10,16,17,0
2017,10,16,18,0
2017,10,16,19,0
2017,10,16,20,0
2017,10,16,21,0
2017,10,16,22,0
2017,10,16,23,0
2017,10,17,0,0
2017,10,17,1,0
2017,10,17,2,0
2017,10,17,3,0
2017,10,17,4,0
2017,10,17,5,0.22
2017,10,17,6,6.08
